Time,Error,P,I-Accumulator,D,Output
1611013495708,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495710,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495711,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495712,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495713,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495714,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495715,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495716,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495717,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495718,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495720,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495721,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495722,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495723,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495724,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495725,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495726,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495727,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495728,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495730,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495731,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495732,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495733,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495734,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495735,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495736,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495737,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495739,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495740,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495741,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495742,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495743,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495744,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495745,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495746,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495747,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495749,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495750,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495751,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495752,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495753,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495754,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495755,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495756,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495757,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495759,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495760,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495761,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495762,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495763,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495764,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495765,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495766,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495767,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495769,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495770,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495771,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495772,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495773,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495774,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495775,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495776,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495778,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495779,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495780,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495781,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495782,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495783,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495784,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495785,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495787,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495788,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495789,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495790,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495791,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495792,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495793,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495794,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495795,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495797,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495798,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495799,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495800,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495801,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495802,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495803,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495804,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495805,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495807,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495808,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495809,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495810,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495811,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495812,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495813,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495814,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495816,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495817,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495818,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495819,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495820,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495821,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495822,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495823,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495824,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495826,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495827,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495828,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495829,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495830,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495831,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495832,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495833,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495835,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495836,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495837,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495838,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495839,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495840,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495841,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495842,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495844,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495845,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495846,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495847,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495848,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495849,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495850,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495851,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495852,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495854,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495855,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495856,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495857,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495858,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495859,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495860,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495861,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495862,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495863,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495865,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495866,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495867,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495868,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495869,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495870,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495871,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495872,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495874,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495875,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495876,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495877,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495878,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495879,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495880,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495881,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495882,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495884,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495885,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495886,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495887,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495888,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495889,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495890,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495891,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495892,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495894,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495895,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495896,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495897,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495898,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495899,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495900,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495901,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495902,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495904,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495905,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495906,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495907,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495908,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495909,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495910,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495911,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495912,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495914,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495915,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495916,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495917,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495918,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495919,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495920,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495921,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495922,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495924,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495925,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495926,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495927,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495928,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495929,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495930,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495931,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495932,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495934,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495935,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495936,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495937,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495938,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495939,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495940,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495941,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495942,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495944,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495945,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495946,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495947,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495948,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495949,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495950,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495951,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495952,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495954,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495955,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495956,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495957,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495958,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495959,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495960,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495961,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495962,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495964,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495965,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495966,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495967,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495968,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495969,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495970,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495971,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495972,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495974,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495975,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495976,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495977,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495978,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495979,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495980,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495981,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495982,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495984,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495985,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495986,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495987,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495988,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495989,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495990,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495991,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495992,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495994,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495995,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495996,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495997,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495998,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013495999,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496000,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496001,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496002,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496004,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496005,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496006,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496007,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496008,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496009,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496010,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496011,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496012,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496014,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496015,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496016,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496017,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496018,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496019,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496020,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496021,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496022,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496024,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496025,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496026,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496027,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496028,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496029,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496030,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496031,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496032,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496034,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496035,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496036,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496037,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496038,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496039,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496040,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496041,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496042,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496044,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496045,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496046,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496047,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496048,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496049,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496050,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496051,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496052,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496054,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496055,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496056,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496057,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496058,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496059,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496060,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496061,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496062,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496064,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496065,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496066,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496067,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496068,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496069,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496070,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496071,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496072,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496074,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496075,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496076,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496077,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496078,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496079,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496080,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496081,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496082,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496084,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496085,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496086,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496087,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496088,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496089,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496090,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496091,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496092,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496094,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496095,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496096,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496097,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496098,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496099,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496100,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496101,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496103,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496104,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496105,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496106,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496107,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496108,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496109,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496110,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496111,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496113,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496114,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496115,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496116,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496117,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496118,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496119,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496120,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496121,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496123,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496124,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496125,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496126,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
1611013496127,0.03438905964630967,0.06877811929261934,0,0,0.06877811929261934
