Time,Error,P,I-Accumulator,D,Output,Input,Target
1625129025494,0.0044248444622626,0.0088496889245252,-0.004828574398265743,0,0.004021114526259458,-0.13140897144638958,-0.12698412698412698
1625129025505,0.0044248444622626,0.0088496889245252,-0.00480645017595443,0,0.004043238748570771,-0.13140897144638958,-0.12698412698412698
1625129025516,0.0044248444622626,0.0088496889245252,-0.0047843259536431175,0,0.004065362970882083,-0.13140897144638958,-0.12698412698412698
1625129025527,0.0044248444622626,0.0088496889245252,-0.004762201731331805,0,0.004087487193193396,-0.13140897144638958,-0.12698412698412698
1625129025538,0.0044248444622626,0.0088496889245252,-0.004740077509020492,0,0.004109611415504709,-0.13140897144638958,-0.12698412698412698
1625129025549,0.0044248444622626,0.0088496889245252,-0.004717953286709179,0,0.0041317356378160214,-0.13140897144638958,-0.12698412698412698
1625129025560,0.0044248444622626,0.0088496889245252,-0.004695829064397867,0,0.004153859860127334,-0.13140897144638958,-0.12698412698412698
1625129025571,0.0044248444622626,0.0088496889245252,-0.004673704842086554,0,0.004175984082438647,-0.13140897144638958,-0.12698412698412698
1625129025582,0.0044248444622626,0.0088496889245252,-0.004651580619775241,0,0.0041981083047499595,-0.13140897144638958,-0.12698412698412698
1625129025593,0.0044248444622626,0.0088496889245252,-0.004629456397463929,0,0.004220232527061272,-0.13140897144638958,-0.12698412698412698
1625129025604,0.0044248444622626,0.0088496889245252,-0.004607332175152616,0,0.004242356749372585,-0.13140897144638958,-0.12698412698412698
1625129025615,0.0044248444622626,0.0088496889245252,-0.004585207952841303,0,0.004264480971683898,-0.13140897144638958,-0.12698412698412698
1625129025626,0.0044248444622626,0.0088496889245252,-0.0045630837305299906,0,0.00428660519399521,-0.13140897144638958,-0.12698412698412698
1625129025637,0.0044248444622626,0.0088496889245252,-0.004540959508218678,0,0.004308729416306523,-0.13140897144638958,-0.12698412698412698
1625129025648,0.0044248444622626,0.0088496889245252,-0.004518835285907365,0,0.004330853638617836,-0.13140897144638958,-0.12698412698412698
1625129025659,0.0044248444622626,0.0088496889245252,-0.0044967110635960525,0,0.004352977860929148,-0.13140897144638958,-0.12698412698412698
1625129025670,0.0044248444622626,0.0088496889245252,-0.00447458684128474,0,0.004375102083240461,-0.13140897144638958,-0.12698412698412698
1625129025681,0.0044248444622626,0.0088496889245252,-0.004452462618973427,0,0.004397226305551774,-0.13140897144638958,-0.12698412698412698
1625129025692,0.0044248444622626,0.0088496889245252,-0.004430338396662114,0,0.004419350527863086,-0.13140897144638958,-0.12698412698412698
1625129025703,0.0044248444622626,0.0088496889245252,-0.004408214174350802,0,0.004441474750174399,-0.13140897144638958,-0.12698412698412698
1625129025714,0.0044248444622626,0.0088496889245252,-0.004386089952039489,0,0.004463598972485712,-0.13140897144638958,-0.12698412698412698
1625129025725,0.0044248444622626,0.0088496889245252,-0.004363965729728176,0,0.0044857231947970245,-0.13140897144638958,-0.12698412698412698
1625129025736,0.0044248444622626,0.0088496889245252,-0.004341841507416864,0,0.004507847417108337,-0.13140897144638958,-0.12698412698412698
1625129025748,0.0044248444622626,0.0088496889245252,-0.004319717285105551,0,0.00452997163941965,-0.13140897144638958,-0.12698412698412698
1625129025759,0.0044248444622626,0.0088496889245252,-0.004297593062794238,0,0.0045520958617309626,-0.13140897144638958,-0.12698412698412698
1625129025770,0.0044248444622626,0.0088496889245252,-0.004275468840482926,0,0.004574220084042275,-0.13140897144638958,-0.12698412698412698
1625129025781,0.0044248444622626,0.0088496889245252,-0.004253344618171613,0,0.004596344306353588,-0.13140897144638958,-0.12698412698412698
1625129025792,0.0044248444622626,0.0088496889245252,-0.0042312203958603,0,0.004618468528664901,-0.13140897144638958,-0.12698412698412698
1625129025803,0.0044248444622626,0.0088496889245252,-0.0042090961735489875,0,0.004640592750976213,-0.13140897144638958,-0.12698412698412698
1625129025814,0.0044248444622626,0.0088496889245252,-0.004186971951237675,0,0.004662716973287526,-0.13140897144638958,-0.12698412698412698
1625129025825,0.0044248444622626,0.0088496889245252,-0.004164847728926362,0,0.004684841195598839,-0.13140897144638958,-0.12698412698412698
1625129025836,0.0044248444622626,0.0088496889245252,-0.0041427235066150495,0,0.004706965417910151,-0.13140897144638958,-0.12698412698412698
1625129025847,0.0044248444622626,0.0088496889245252,-0.004120599284303737,0,0.004729089640221464,-0.13140897144638958,-0.12698412698412698
1625129025858,0.0044248444622626,0.0088496889245252,-0.004098475061992424,0,0.004751213862532777,-0.13140897144638958,-0.12698412698412698
1625129025869,0.0044248444622626,0.0088496889245252,-0.004076350839681111,0,0.0047733380848440895,-0.13140897144638958,-0.12698412698412698
1625129025880,0.0044248444622626,0.0088496889245252,-0.004054226617369799,0,0.004795462307155402,-0.13140897144638958,-0.12698412698412698
1625129025891,0.0044248444622626,0.0088496889245252,-0.004032102395058486,0,0.004817586529466715,-0.13140897144638958,-0.12698412698412698
1625129025902,0.0044248444622626,0.0088496889245252,-0.004009978172747173,0,0.0048397107517780275,-0.13140897144638958,-0.12698412698412698
1625129025913,0.0044248444622626,0.0088496889245252,-0.003987853950435861,0,0.00486183497408934,-0.13140897144638958,-0.12698412698412698
1625129025924,0.0044248444622626,0.0088496889245252,-0.003965729728124548,0,0.004883959196400653,-0.13140897144638958,-0.12698412698412698
1625129025935,0.0044248444622626,0.0088496889245252,-0.003943605505813235,0,0.004906083418711966,-0.13140897144638958,-0.12698412698412698
1625129025946,0.0044248444622626,0.0088496889245252,-0.0039214812835019226,0,0.004928207641023278,-0.13140897144638958,-0.12698412698412698
1625129025957,0.0044248444622626,0.0088496889245252,-0.0038993570611906094,0,0.004950331863334592,-0.13140897144638958,-0.12698412698412698
1625129025968,0.0044248444622626,0.0088496889245252,-0.0038772328388792963,0,0.0049724560856459045,-0.13140897144638958,-0.12698412698412698
1625129025979,0.0044248444622626,0.0088496889245252,-0.003855108616567983,0,0.004994580307957217,-0.13140897144638958,-0.12698412698412698
1625129025990,0.0044248444622626,0.0088496889245252,-0.00383298439425667,0,0.005016704530268531,-0.13140897144638958,-0.12698412698412698
1625129026001,0.0044248444622626,0.0088496889245252,-0.003810860171945357,0,0.005038828752579844,-0.13140897144638958,-0.12698412698412698
1625129026012,0.0044248444622626,0.0088496889245252,-0.003788735949634044,0,0.005060952974891157,-0.13140897144638958,-0.12698412698412698
1625129026023,0.0044248444622626,0.0088496889245252,-0.0037666117273227307,0,0.00508307719720247,-0.13140897144638958,-0.12698412698412698
1625129026034,0.0044248444622626,0.0088496889245252,-0.0037444875050114176,0,0.005105201419513783,-0.13140897144638958,-0.12698412698412698
1625129026045,0.0044248444622626,0.0088496889245252,-0.0037223632827001044,0,0.005127325641825097,-0.13140897144638958,-0.12698412698412698
1625129026056,0.0044248444622626,0.0088496889245252,-0.0037002390603887913,0,0.0051494498641364095,-0.13140897144638958,-0.12698412698412698
1625129026067,0.0044248444622626,0.0088496889245252,-0.003678114838077478,0,0.005171574086447722,-0.13140897144638958,-0.12698412698412698
1625129026078,0.0044248444622626,0.0088496889245252,-0.003655990615766165,0,0.005193698308759036,-0.13140897144638958,-0.12698412698412698
1625129026089,0.0044248444622626,0.0088496889245252,-0.003633866393454852,0,0.005215822531070349,-0.13140897144638958,-0.12698412698412698
1625129026100,0.0044248444622626,0.0088496889245252,-0.003611742171143539,0,0.005237946753381662,-0.13140897144638958,-0.12698412698412698
1625129026111,0.0044248444622626,0.0088496889245252,-0.0035896179488322257,0,0.005260070975692975,-0.13140897144638958,-0.12698412698412698
1625129026122,0.0044248444622626,0.0088496889245252,-0.0035674937265209126,0,0.005282195198004288,-0.13140897144638958,-0.12698412698412698
1625129026133,0.0044248444622626,0.0088496889245252,-0.0035453695042095995,0,0.005304319420315602,-0.13140897144638958,-0.12698412698412698
1625129026144,0.0044248444622626,0.0088496889245252,-0.0035232452818982863,0,0.0053264436426269145,-0.13140897144638958,-0.12698412698412698
1625129026155,0.0044248444622626,0.0088496889245252,-0.003501121059586973,0,0.005348567864938227,-0.13140897144638958,-0.12698412698412698
1625129026166,0.0044248444622626,0.0088496889245252,-0.00347899683727566,0,0.005370692087249541,-0.13140897144638958,-0.12698412698412698
1625129026177,0.0044248444622626,0.0088496889245252,-0.003456872614964347,0,0.005392816309560854,-0.13140897144638958,-0.12698412698412698
1625129026188,0.0044248444622626,0.0088496889245252,-0.003434748392653034,0,0.005414940531872167,-0.13140897144638958,-0.12698412698412698
1625129026199,0.0044248444622626,0.0088496889245252,-0.0034126241703417207,0,0.00543706475418348,-0.13140897144638958,-0.12698412698412698
1625129026220,0.0044248444622626,0.0088496889245252,-0.0033904999480304076,0,0.005459188976494793,-0.13140897144638958,-0.12698412698412698
1625129026231,0.0044248444622626,0.0088496889245252,-0.0033683757257190945,0,0.005481313198806107,-0.13140897144638958,-0.12698412698412698
1625129026242,0.0044248444622626,0.0088496889245252,-0.0033462515034077813,0,0.0055034374211174195,-0.13140897144638958,-0.12698412698412698
1625129026253,0.0044248444622626,0.0088496889245252,-0.0033241272810964682,0,0.005525561643428732,-0.13140897144638958,-0.12698412698412698
1625129026264,0.0044248444622626,0.0088496889245252,-0.003302003058785155,0,0.005547685865740046,-0.13140897144638958,-0.12698412698412698
1625129026275,0.0044248444622626,0.0088496889245252,-0.003279878836473842,0,0.005569810088051359,-0.13140897144638958,-0.12698412698412698
1625129026286,0.0044248444622626,0.0088496889245252,-0.003257754614162529,0,0.005591934310362672,-0.13140897144638958,-0.12698412698412698
1625129026297,0.0044248444622626,0.0088496889245252,-0.0032356303918512157,0,0.005614058532673985,-0.13140897144638958,-0.12698412698412698
1625129026308,0.0044248444622626,0.0088496889245252,-0.0032135061695399026,0,0.005636182754985298,-0.13140897144638958,-0.12698412698412698
1625129026319,0.0044248444622626,0.0088496889245252,-0.0031913819472285895,0,0.005658306977296612,-0.13140897144638958,-0.12698412698412698
1625129026330,0.0044248444622626,0.0088496889245252,-0.0031692577249172764,0,0.0056804311996079245,-0.13140897144638958,-0.12698412698412698
1625129026341,0.0044248444622626,0.0088496889245252,-0.0031471335026059632,0,0.005702555421919237,-0.13140897144638958,-0.12698412698412698
1625129026352,0.0044248444622626,0.0088496889245252,-0.00312500928029465,0,0.005724679644230551,-0.13140897144638958,-0.12698412698412698
1625129026363,0.0044248444622626,0.0088496889245252,-0.003102885057983337,0,0.005746803866541864,-0.13140897144638958,-0.12698412698412698
1625129026375,0.0044248444622626,0.0088496889245252,-0.003080760835672024,0,0.005768928088853177,-0.13140897144638958,-0.12698412698412698
1625129026386,0.0044248444622626,0.0088496889245252,-0.0030586366133607107,0,0.00579105231116449,-0.13140897144638958,-0.12698412698412698
1625129026397,0.0044248444622626,0.0088496889245252,-0.0030365123910493976,0,0.005813176533475803,-0.13140897144638958,-0.12698412698412698
1625129026408,0.0044248444622626,0.0088496889245252,-0.0030143881687380845,0,0.005835300755787117,-0.13140897144638958,-0.12698412698412698
1625129026419,0.0044248444622626,0.0088496889245252,-0.0029922639464267714,0,0.0058574249780984295,-0.13140897144638958,-0.12698412698412698
1625129026430,0.0044248444622626,0.0088496889245252,-0.0029701397241154582,0,0.005879549200409742,-0.13140897144638958,-0.12698412698412698
1625129026441,0.0044248444622626,0.0088496889245252,-0.002948015501804145,0,0.005901673422721056,-0.13140897144638958,-0.12698412698412698
1625129026452,0.0044248444622626,0.0088496889245252,-0.002925891279492832,0,0.005923797645032369,-0.13140897144638958,-0.12698412698412698
1625129026463,0.0044248444622626,0.0088496889245252,-0.002903767057181519,0,0.005945921867343682,-0.13140897144638958,-0.12698412698412698
1625129026474,0.0044248444622626,0.0088496889245252,-0.0028816428348702058,0,0.005968046089654995,-0.13140897144638958,-0.12698412698412698
1625129026485,0.0033112091110220343,0.006622418222044069,-0.0028650867893150957,-0.022272707024811322,-0.01851537559208235,-0.130295336095149,-0.12698412698412698
1625129026496,0.0033112091110220343,0.006622418222044069,-0.0028485307437599856,0,0.003773887478284083,-0.130295336095149,-0.12698412698412698
1625129026507,0.0033112091110220343,0.006622418222044069,-0.0028319746982048755,0,0.003790443523839193,-0.130295336095149,-0.12698412698412698
1625129026518,0.0033112091110220343,0.006622418222044069,-0.0028154186526497655,0,0.003806999569394303,-0.130295336095149,-0.12698412698412698
1625129026529,0.0044248444622626,0.0088496889245252,-0.0027932944303384524,0.022272707024811322,0.02832910151899807,-0.13140897144638958,-0.12698412698412698
1625129026540,0.0044248444622626,0.0088496889245252,-0.0027711702080271392,0,0.006078518716498062,-0.13140897144638958,-0.12698412698412698
1625129026551,0.0033112091110220343,0.006622418222044069,-0.002754614162472029,-0.022272707024811322,-0.01840490296523928,-0.130295336095149,-0.12698412698412698
1625129026563,0.0021975737597814404,0.004395147519562881,-0.002743626293673122,-0.022272707024811877,-0.02062118579892212,-0.12918170074390842,-0.12698412698412698
1625129026574,0.0021975737597814404,0.004395147519562881,-0.002732638424874215,0,0.0016625090946886657,-0.12918170074390842,-0.12698412698412698
1625129026585,0.0021975737597814404,0.004395147519562881,-0.002721650556075308,0,0.0016734969634875727,-0.12918170074390842,-0.12698412698412698
1625129026596,0.0021975737597814404,0.004395147519562881,-0.002710662687276401,0,0.0016844848322864797,-0.12918170074390842,-0.12698412698412698
1625129026607,0.0021975737597814404,0.004395147519562881,-0.002699674818477494,0,0.0016954727010853867,-0.12918170074390842,-0.12698412698412698
1625129026618,0.0010839384085408466,0.002167876817081693,-0.0026942551264347897,-0.022272707024811877,-0.022799085334164974,-0.12806806539266782,-0.12698412698412698
1625129026629,0.0010839384085408466,0.002167876817081693,-0.0026888354343920853,0,-0.0005209586173103922,-0.12806806539266782,-0.12698412698412698
1625129026640,0.0010839384085408466,0.002167876817081693,-0.002683415742349381,0,-0.0005155389252676878,-0.12806806539266782,-0.12698412698412698
1625129026651,0.0021975737597814404,0.004395147519562881,-0.002672427873550474,0.022272707024811877,0.023995426670824285,-0.12918170074390842,-0.12698412698412698
1625129026662,0.0021975737597814404,0.004395147519562881,-0.002661440004751567,0,0.001733707514811314,-0.12918170074390842,-0.12698412698412698
1625129026673,0.0010839384085408466,0.002167876817081693,-0.0026560203127088625,-0.022272707024811877,-0.022760850520439045,-0.12806806539266782,-0.12698412698412698
1625129026684,-0.00002969694269974732,-0.00005939388539949464,-0.002656168797422361,-0.022272707024811877,-0.024988269707633733,-0.12695443004142723,-0.12698412698412698
1625129026695,0.0010839384085408466,0.002167876817081693,-0.002650749105379657,0.022272707024811877,0.021789834736513913,-0.12806806539266782,-0.12698412698412698
1625129026706,0.0010839384085408466,0.002167876817081693,-0.0026453294133369524,0,-0.0004774525962552593,-0.12806806539266782,-0.12698412698412698
1625129026717,0.0010839384085408466,0.002167876817081693,-0.002639909721294248,0,-0.0004720329042125549,-0.12806806539266782,-0.12698412698412698
1625129026729,-0.00002969694269974732,-0.00005939388539949464,-0.0026400582060077467,-0.022272707024811877,-0.02497215911621912,-0.12695443004142723,-0.12698412698412698
1625129026740,-0.0011433322939403412,-0.0022866645878806824,-0.0026457748674774484,-0.022272707024811877,-0.027205146480170007,-0.12584079469018664,-0.12698412698412698
1625129026751,-0.0011433322939403412,-0.0022866645878806824,-0.00265149152894715,0,-0.004938156116827833,-0.12584079469018664,-0.12698412698412698
1625129026762,-0.00002969694269974732,-0.00005939388539949464,-0.002651640013660649,0.022272707024811877,0.019561673125751734,-0.12695443004142723,-0.12698412698412698
1625129026773,-0.00002969694269974732,-0.00005939388539949464,-0.0026517884983741475,0,-0.002711182383773642,-0.12695443004142723,-0.12698412698412698
1625129026784,-0.002256967645180921,-0.004513935290361842,-0.0026630733366000523,-0.04454541404962348,-0.051722422676585375,-0.12472715933894606,-0.12698412698412698
1625129026795,-0.002256967645180921,-0.004513935290361842,-0.002674358174825957,0,-0.0071882934651878,-0.12472715933894606,-0.12698412698412698
1625129026806,-0.0011433322939403412,-0.0022866645878806824,-0.0026800748362956588,0.0222727070248116,0.01730596760063526,-0.12584079469018664,-0.12698412698412698
1625129026817,0.12695443004142723,0.25390886008285446,-0.0020453026860885225,2.5619552467073516,1,-0.12695443004142723,0
1625129026828,0.12695443004142723,0.25390886008285446,-0.0014105305358813863,0,0.2524983295469731,-0.12695443004142723,0
1625129026839,0.12249988863646487,0.24499977727292974,-0.0007980310926990619,-0.08909082809924723,0.15511091808098343,-0.12249988863646487,0
1625129026850,0.1191589825827431,0.2383179651654862,-0.0002022361797853464,-0.06681812107443535,0.1712976079112655,-0.1191589825827431,0
1625129026861,0.1180453472315025,0.236090694463005,0.00038799055637216617,-0.022272707024811877,0.2142059779945653,-0.1180453472315025,0
1625129026872,0.11693171188026193,0.23386342376052385,0.0009726491157734758,-0.0222727070248116,0.21256336585148572,-0.11693171188026193,0
1625129026883,0.11581807652902133,0.23163615305804267,0.0015517394984185823,-0.022272707024811877,0.21091518553164937,-0.11581807652902133,0
1625129026894,0.11136353512405897,0.22272707024811794,0.002108557174038877,-0.08909082809924723,0.1357447993229096,-0.11136353512405897,0
1625129026905,0.1091362644215778,0.2182725288431556,0.002654238496146766,-0.04454541404962348,0.17638135328967888,-0.1091362644215778,0
1625129026916,0.1080226290703372,0.2160452581406744,0.0031943516414984522,-0.022272707024811877,0.19696690275736098,-0.1080226290703372,0
1625129026927,0.10690899371909661,0.21381798743819322,0.003728896610093935,-0.022272707024811877,0.19527417702347527,-0.10690899371909661,0
1625129026938,0.10579535836785603,0.21159071673571206,0.004257873401933216,-0.0222727070248116,0.19357588311283366,-0.10579535836785603,0
1625129026949,0.10245445231413426,0.20490890462826852,0.004770145663503887,-0.06681812107443535,0.14286092921733706,-0.10245445231413426,0
1625129026959,0.10022718161165307,0.20045436322330615,0.005271281571562153,-0.044545414049623755,0.16118023074524454,-0.10022718161165307,0
1625129026970,0.09911354626041248,0.19822709252082496,0.005766849302864216,-0.022272707024811877,0.1817212347988773,-0.09911354626041248,0
1625129026981,0.0979999109091719,0.1959998218183438,0.006256848857410075,-0.0222727070248116,0.17998396365094227,-0.0979999109091719,0
1625129026992,0.09577264020669071,0.19154528041338142,0.006735712058443528,-0.044545414049623755,0.1537355784222012,-0.09577264020669071,0
1625129027003,0.09354536950420954,0.18709073900841908,0.007203438905964576,-0.04454541404962348,0.1497487638647602,-0.09354536950420954,0
1625129027014,0.09243173415296894,0.1848634683059379,0.007665597576729421,-0.022272707024811877,0.17025635885785542,-0.09243173415296894,0
1625129027025,0.09020446345048777,0.18040892690097554,0.00811661989398186,-0.04454541404962348,0.14398013274533392,-0.09020446345048777,0
1625129027036,0.08909082809924718,0.17818165619849435,0.008562074034478095,-0.022272707024811877,0.16447102320816057,-0.08909082809924718,0
1625129027047,0.08797719274800658,0.17595438549601317,0.009001959998218128,-0.022272707024811877,0.1626836384694194,-0.08797719274800658,0
1625129027058,0.08574992204552541,0.17149984409105082,0.009430709608445755,-0.04454541404962348,0.1363851396498731,-0.08574992204552541,0
1625129027069,0.08352265134304424,0.16704530268608847,0.009848322865160975,-0.04454541404962348,0.13234821150162596,-0.08352265134304424,0
1625129027080,0.08240901599180364,0.16481803198360728,0.010260367945119994,-0.022272707024811877,0.1528056929039154,-0.08240901599180364,0
1625129027091,0.08129538064056305,0.1625907612811261,0.01066684484832281,-0.022272707024811877,0.15098489910463703,-0.08129538064056305,0
1625129027102,0.08018174528932247,0.16036349057864493,0.011067753574769423,-0.0222727070248116,0.14915853712860275,-0.08018174528932247,0
1625129027113,0.07795447458684128,0.15590894917368256,0.011457525947703629,-0.044545414049623755,0.12282106107176244,-0.07795447458684128,0
1625129027124,0.07684083923560069,0.15368167847120137,0.011841730143881632,-0.022272707024811877,0.14325070159027112,-0.07684083923560069,0
1625129027135,0.07461356853311951,0.14922713706623902,0.01221479798654723,-0.04454541404962348,0.11689652100316278,-0.07461356853311951,0
1625129027146,0.07349993318187892,0.14699986636375784,0.012582297652456624,-0.022272707024811877,0.1373094569914026,-0.07349993318187892,0
1625129027157,0.07349993318187892,0.14699986636375784,0.012949797318366018,0,0.15994966368212385,-0.07349993318187892,0
1625129027168,0.07127266247939774,0.1425453249587955,0.013306160630763007,-0.04454541404962348,0.11130607153993502,-0.07127266247939774,0
1625129027178,0.06904539177691657,0.13809078355383314,0.01365138758964759,-0.04454541404962348,0.10719675709385726,-0.06904539177691657,0
1625129027189,0.06681812107443538,0.13363624214887077,0.013985478195019767,-0.044545414049623755,0.10307630629426678,-0.06681812107443538,0
1625129027200,0.06681812107443538,0.13363624214887077,0.014319568800391943,0,0.14795581094926272,-0.06681812107443538,0
1625129027211,0.06570448572319479,0.13140897144638958,0.014648091229007917,-0.022272707024811877,0.12378435565058563,-0.06570448572319479,0
1625129027222,0.06347721502071361,0.12695443004142723,0.014965477304111486,-0.04454541404962348,0.09737449329591524,-0.06347721502071361,0
1625129027233,0.06236357966947303,0.12472715933894606,0.015277295202458852,-0.02227270702481174,0.11773174751659318,-0.06236357966947303,0
1625129027244,0.061249944318232434,0.12249988863646487,0.015583544924050013,-0.022272707024811877,0.11581072653570301,-0.061249944318232434,0
1625129027255,0.06013630896699185,0.1202726179339837,0.015884226468884974,-0.02227270702481174,0.11388413737805694,-0.06013630896699185,0
1625129027266,0.05902267361575125,0.1180453472315025,0.01617933983696373,-0.022272707024811877,0.11195198004365436,-0.05902267361575125,0
1625129027277,0.057909038264510666,0.11581807652902133,0.016468885028286282,-0.02227270702481174,0.11001425453249589,-0.057909038264510666,0
1625129027288,0.055681767562029486,0.11136353512405897,0.01674729386609643,-0.044545414049623616,0.0835654149405318,-0.055681767562029486,0
1625129027299,0.0545681322107889,0.1091362644215778,0.017020134527150375,-0.02227270702481174,0.10388369192391644,-0.0545681322107889,0
1625129027310,0.053454496859548305,0.10690899371909661,0.017287407011448118,-0.022272707024811877,0.10192369370573284,-0.053454496859548305,0
1625129027321,0.05234086150830772,0.10468172301661544,0.017549111318989657,-0.02227270702481174,0.09995812731079336,-0.05234086150830772,0
1625129027332,0.05122722615706713,0.10245445231413426,0.01780524744977499,-0.02227270702481174,0.09798699273909751,-0.05122722615706713,0
1625129027343,0.05122722615706713,0.10245445231413426,0.018061383580560326,0,0.12051583589469458,-0.05122722615706713,0
1625129027354,0.04899995545458595,0.0979999109091719,0.018306383357833255,-0.044545414049623616,0.07176088021738154,-0.04899995545458595,0
1625129027365,0.047886320103345356,0.09577264020669071,0.018545814958349983,-0.022272707024811877,0.09204574814022881,-0.047886320103345356,0
1625129027376,0.04677268475210477,0.09354536950420954,0.018779678382110507,-0.02227270702481174,0.0900523408615083,-0.04677268475210477,0
1625129027387,0.04565904940086418,0.09131809880172836,0.019007973629114827,-0.02227270702481174,0.08805336540603145,-0.04565904940086418,0
1625129027398,0.04454541404962359,0.08909082809924718,0.019230700699362946,-0.022272707024811877,0.08604882177379825,-0.04454541404962359,0
1625129027409,0.043431778698383,0.086863557396766,0.01944785959285486,-0.02227270702481174,0.08403870996480912,-0.043431778698383,0
1625129027420,0.04231814334714241,0.08463628669428482,0.019659450309590574,-0.022272707024811877,0.08202302997906351,-0.04231814334714241,0
1625129027431,0.04120450799590182,0.08240901599180364,0.019865472849570083,-0.02227270702481174,0.08000178181656198,-0.04120450799590182,0
1625129027442,0.040090872644661234,0.08018174528932247,0.020065927212793388,-0.02227270702481174,0.07797496547730412,-0.040090872644661234,0
1625129027453,0.040090872644661234,0.08018174528932247,0.020266381576016693,0,0.10044812686533916,-0.040090872644661234,0
1625129027463,0.03786360194218005,0.0757272038843601,0.020455699585727592,-0.044545414049623616,0.05163748942046409,-0.03786360194218005,0
1625129027474,0.03786360194218005,0.0757272038843601,0.020645017595438492,0,0.0963722214797986,-0.03786360194218005,0
1625129027486,0.03674996659093946,0.07349993318187892,0.02082876742839319,-0.022272707024811877,0.07205599358546023,-0.03674996659093946,0
1625129027497,0.03563633123969887,0.07127266247939774,0.021006949084591685,-0.02227270702481174,0.07000690453917768,-0.03563633123969887,0
1625129027508,0.034522695888458285,0.06904539177691657,0.021179562564033975,-0.02227270702481174,0.0679522473161388,-0.034522695888458285,0
1625129027519,0.03340906053721769,0.06681812107443538,0.021346607866720064,-0.022272707024811877,0.06589202191634357,-0.03340906053721769,0
1625129027530,0.032295425185977104,0.06459085037195421,0.02150808499264995,-0.02227270702481174,0.06382622833979242,-0.032295425185977104,0
1625129027541,0.032295425185977104,0.06459085037195421,0.021669562118579833,0,0.08626041249053404,-0.032295425185977104,0
1625129027552,0.031181789834736514,0.06236357966947303,0.021825471067753517,-0.022272707024811808,0.06191634371241474,-0.031181789834736514,0
1625129027563,0.030068154483495924,0.06013630896699185,0.021975811840170997,-0.022272707024811808,0.05983941378235104,-0.030068154483495924,0
1625129027574,0.028954519132255333,0.057909038264510666,0.022120584435832272,-0.022272707024811808,0.05775691567553114,-0.028954519132255333,0
1625129027585,0.028954519132255333,0.057909038264510666,0.022265357031493547,0,0.08017439529600422,-0.028954519132255333,0
1625129027596,0.028954519132255333,0.057909038264510666,0.022410129627154822,0,0.08031916789166549,-0.028954519132255333,0
1625129027607,0.027840883781014743,0.055681767562029486,0.022549334046059896,-0.022272707024811808,0.055958394583277574,-0.027840883781014743,0
1625129027618,0.026727248429774152,0.053454496859548305,0.022682970288208766,-0.022272707024811808,0.05386476012294526,-0.026727248429774152,0
1625129027629,0.024499977727292975,0.04899995545458595,0.02280547017684523,-0.04454541404962355,0.02726001158180763,-0.024499977727292975,0
1625129027640,0.024499977727292975,0.04899995545458595,0.022927970065481695,0,0.07192792552006765,-0.024499977727292975,0
1625129027651,0.024499977727292975,0.04899995545458595,0.02305046995411816,0,0.07205042540870411,-0.024499977727292975,0
1625129027662,0.024499977727292975,0.04899995545458595,0.023172969842754625,0,0.07217292529734057,-0.024499977727292975,0
1625129027673,0.022272707024811794,0.04454541404962359,0.023284333377878684,-0.044545414049623616,0.023284333377878663,-0.022272707024811794,0
1625129027684,0.020045436322330617,0.040090872644661234,0.023384560559490338,-0.04454541404962355,0.01893001915452802,-0.020045436322330617,0
1625129027695,0.020045436322330617,0.040090872644661234,0.023484787741101992,0,0.06357566038576323,-0.020045436322330617,0
1625129027706,0.021159071673571204,0.04231814334714241,0.023590583099469847,0.02227270702481174,0.08818143347142399,-0.021159071673571204,0
1625129027717,0.021159071673571204,0.04231814334714241,0.023696378457837702,0,0.0660145218049801,-0.021159071673571204,0
1625129027728,0.020045436322330617,0.040090872644661234,0.023796605639449357,-0.02227270702481174,0.041614771259298855,-0.020045436322330617,0
1625129027739,0.016704530268608846,0.03340906053721769,0.0238801282907924,-0.06681812107443542,-0.009528932246425328,-0.016704530268608846,0
1625129027750,0.015590894917368257,0.031181789834736514,0.02395808276537924,-0.022272707024811773,0.03286716557530398,-0.015590894917368257,0
1625129027761,0.017818165619849436,0.03563633123969887,0.02404717359347849,0.04454541404962358,0.10422891888280095,-0.017818165619849436,0
1625129027772,0.017818165619849436,0.03563633123969887,0.02413626442157774,0,0.059772595661276615,-0.017818165619849436,0
1625129027783,0.014477259566127667,0.028954519132255333,0.02420865071940838,-0.06681812107443538,-0.013654951222771675,-0.014477259566127667,0
1625129027794,0.013363624214887076,0.026727248429774152,0.024275468840482813,-0.022272707024811808,0.028730010245445158,-0.013363624214887076,0
1625129027805,0.014477259566127667,0.028954519132255333,0.024347855138313453,0.022272707024811808,0.0755750812953806,-0.014477259566127667,0
1625129027816,0.014477259566127667,0.028954519132255333,0.024420241436144092,0,0.053374760568399425,-0.014477259566127667,0
1625129027827,0.014477259566127667,0.028954519132255333,0.02449262773397473,0,0.05344714686623006,-0.014477259566127667,0
1625129027838,0.012249988863646488,0.024499977727292975,0.024553877678292965,-0.04454541404962358,0.004508441355962359,-0.012249988863646488,0
1625129027849,0.010022718161165308,0.020045436322330617,0.02460399126909879,-0.04454541404962358,0.00010401354180582939,-0.010022718161165308,0
1625129027860,0.010022718161165308,0.020045436322330617,0.024654104859904616,0,0.044699541182235236,-0.010022718161165308,0
