Time,Error,P,I-Accumulator,D,Output,Input,Target
1625129027201,0,0,0,0,0,0,0
1625129027212,0,0,0,0,0,0,0
1625129027223,0,0,0,0,0,0,0
1625129027234,0,0,0,0,0,0,0
1625129027245,0,0,0,0,0,0,0
1625129027256,0,0,0,0,0,0,0
1625129027267,0,0,0,0,0,0,0
1625129027278,0,0,0,0,0,0,0
1625129027289,0,0,0,0,0,0,0
1625129027299,0,0,0,0,0,0,0
1625129027310,0,0,0,0,0,0,0
1625129027321,0,0,0,0,0,0,0
1625129027332,0,0,0,0,0,0,0
1625129027343,0,0,0,0,0,0,0
1625129027354,0,0,0,0,0,0,0
1625129027365,0,0,0,0,0,0,0
1625129027376,0,0,0,0,0,0,0
1625129027387,0,0,0,0,0,0,0
1625129027398,0,0,0,0,0,0,0
1625129027409,0,0,0,0,0,0,0
1625129027420,0,0,0,0,0,0,0
1625129027431,0,0,0,0,0,0,0
1625129027442,0,0,0,0,0,0,0
1625129027453,0,0,0,0,0,0,0
1625129027464,0,0,0,0,0,0,0
1625129027475,0,0,0,0,0,0,0
1625129027486,0,0,0,0,0,0,0
1625129027497,0,0,0,0,0,0,0
1625129027508,0,0,0,0,0,0,0
1625129027519,0,0,0,0,0,0,0
1625129027530,0,0,0,0,0,0,0
1625129027541,0,0,0,0,0,0,0
1625129027552,0,0,0,0,0,0,0
1625129027564,0,0,0,0,0,0,0
1625129027575,0,0,0,0,0,0,0
1625129027586,0,0,0,0,0,0,0
1625129027597,0,0,0,0,0,0,0
1625129027608,0,0,0,0,0,0,0
1625129027619,0,0,0,0,0,0,0
1625129027630,0,0,0,0,0,0,0
1625129027641,0,0,0,0,0,0,0
1625129027652,0,0,0,0,0,0,0
1625129027663,0,0,0,0,0,0,0
1625129027674,0,0,0,0,0,0,0
1625129027685,0,0,0,0,0,0,0
1625129027696,0,0,0,0,0,0,0
1625129027707,0,0,0,0,0,0,0
1625129027718,0,0,0,0,0,0,0
1625129027729,0,0,0,0,0,0,0
1625129027740,0,0,0,0,0,0,0
1625129027751,0,0,0,0,0,0,0
1625129027762,0,0,0,0,0,0,0
1625129027773,0,0,0,0,0,0,0
1625129027784,0,0,0,0,0,0,0
1625129027795,0,0,0,0,0,0,0
1625129027806,0,0,0,0,0,0,0
1625129027817,0,0,0,0,0,0,0
1625129027828,0,0,0,0,0,0,0
1625129027839,0,0,0,0,0,0,0
1625129027850,0,0,0,0,0,0,0
1625129027861,0,0,0,0,0,0,0
1625129027872,0,0,0,0,0,0,0
1625129027883,0,0,0,0,0,0,0
1625129027894,0,0,0,0,0,0,0
1625129027905,0,0,0,0,0,0,0
1625129027916,0,0,0,0,0,0,0
1625129027927,0,0,0,0,0,0,0
1625129027938,0,0,0,0,0,0,0
1625129027949,0,0,0,0,0,0,0
1625129027960,0,0,0,0,0,0,0
1625129027971,0,0,0,0,0,0,0
1625129027982,0,0,0,0,0,0,0
1625129027993,0,0,0,0,0,0,0
1625129028004,0,0,0,0,0,0,0
1625129028015,0,0,0,0,0,0,0
1625129028026,0,0,0,0,0,0,0
1625129028037,0,0,0,0,0,0,0
1625129028048,0,0,0,0,0,0,0
1625129028059,0,0,0,0,0,0,0
1625129028070,0,0,0,0,0,0,0
1625129028081,0,0,0,0,0,0,0
1625129028092,0,0,0,0,0,0,0
1625129028103,0,0,0,0,0,0,0
1625129028114,0,0,0,0,0,0,0
1625129028125,0,0,0,0,0,0,0
1625129028136,0,0,0,0,0,0,0
1625129028147,0,0,0,0,0,0,0
1625129028158,0,0,0,0,0,0,0
1625129028169,0,0,0,0,0,0,0
1625129028180,0,0,0,0,0,0,0
1625129028191,0,0,0,0,0,0,0
1625129028202,0,0,0,0,0,0,0
1625129028213,0,0,0,0,0,0,0
1625129028224,0,0,0,0,0,0,0
1625129028235,0,0,0,0,0,0,0
1625129028246,0,0,0,0,0,0,0
1625129028257,0,0,0,0,0,0,0
1625129028268,0,0,0,0,0,0,0
1625129028279,0,0,0,0,0,0,0
1625129028290,0,0,0,0,0,0,0
1625129028301,0,0,0,0,0,0,0
1625129028312,0,0,0,0,0,0,0
1625129028323,0,0,0,0,0,0,0
1625129028334,0,0,0,0,0,0,0
1625129028345,0,0,0,0,0,0,0
1625129028356,0,0,0,0,0,0,0
1625129028367,0,0,0,0,0,0,0
1625129028378,0,0,0,0,0,0,0
1625129028389,0,0,0,0,0,0,0
1625129028400,0,0,0,0,0,0,0
1625129028411,0,0,0,0,0,0,0
1625129028422,0,0,0,0,0,0,0
1625129028433,0,0,0,0,0,0,0
1625129028444,0,0,0,0,0,0,0
1625129028455,0,0,0,0,0,0,0
1625129028466,0,0,0,0,0,0,0
1625129028477,0,0,0,0,0,0,0
1625129028488,0,0,0,0,0,0,0
1625129028499,0,0,0,0,0,0,0
1625129028510,0,0,0,0,0,0,0
1625129028521,0,0,0,0,0,0,0
1625129028532,0,0,0,0,0,0,0
1625129028543,0,0,0,0,0,0,0
1625129028554,0,0,0,0,0,0,0
1625129028565,0,0,0,0,0,0,0
1625129028576,0,0,0,0,0,0,0
1625129028587,0,0,0,0,0,0,0
1625129028598,0,0,0,0,0,0,0
1625129028609,0,0,0,0,0,0,0
1625129028620,0,0,0,0,0,0,0
1625129028631,0,0,0,0,0,0,0
1625129028642,0,0,0,0,0,0,0
1625129028653,0,0,0,0,0,0,0
1625129028664,0,0,0,0,0,0,0
1625129028675,0,0,0,0,0,0,0
1625129028686,0,0,0,0,0,0,0
1625129028697,0,0,0,0,0,0,0
1625129028707,0,0,0,0,0,0,0
1625129028718,0,0,0,0,0,0,0
1625129028729,0,0,0,0,0,0,0
1625129028740,0,0,0,0,0,0,0
1625129028751,0,0,0,0,0,0,0
1625129028762,0,0,0,0,0,0,0
1625129028773,0,0,0,0,0,0,0
1625129028784,0,0,0,0,0,0,0
1625129028795,0,0,0,0,0,0,0
1625129028806,0,0,0,0,0,0,0
1625129028817,0,0,0,0,0,0,0
1625129028828,0,0,0,0,0,0,0
1625129028839,0,0,0,0,0,0,0
1625129028850,0,0,0,0,0,0,0
1625129028861,0,0,0,0,0,0,0
1625129028872,0,0,0,0,0,0,0
1625129028883,0,0,0,0,0,0,0
1625129028894,0,0,0,0,0,0,0
1625129028905,0,0,0,0,0,0,0
1625129028916,0,0,0,0,0,0,0
1625129028926,0,0,0,0,0,0,0
1625129028937,0,0,0,0,0,0,0
1625129028948,0,0,0,0,0,0,0
1625129028959,0,0,0,0,0,0,0
1625129028970,0,0,0,0,0,0,0
1625129028981,0,0,0,0,0,0,0
1625129028992,0,0,0,0,0,0,0
1625129029003,0,0,0,0,0,0,0
1625129029014,0,0,0,0,0,0,0
1625129029025,0,0,0,0,0,0,0
1625129029036,0,0,0,0,0,0,0
1625129029047,0,0,0,0,0,0,0
1625129029058,0,0,0,0,0,0,0
1625129029069,0,0,0,0,0,0,0
1625129029080,0,0,0,0,0,0,0
1625129029091,0,0,0,0,0,0,0
1625129029102,0,0,0,0,0,0,0
1625129029113,0,0,0,0,0,0,0
1625129029124,0,0,0,0,0,0,0
1625129029135,0,0,0,0,0,0,0
1625129029146,0,0,0,0,0,0,0
1625129029157,0,0,0,0,0,0,0
1625129029167,0,0,0,0,0,0,0
1625129029178,0,0,0,0,0,0,0
1625129029189,0,0,0,0,0,0,0
1625129029200,0,0,0,0,0,0,0
1625129029211,0,0,0,0,0,0,0
1625129029222,0,0,0,0,0,0,0
1625129029233,0,0,0,0,0,0,0
1625129029244,0,0,0,0,0,0,0
1625129029255,0,0,0,0,0,0,0
1625129029266,0,0,0,0,0,0,0
1625129029277,0,0,0,0,0,0,0
1625129029288,0,0,0,0,0,0,0
1625129029299,0,0,0,0,0,0,0
1625129029310,0,0,0,0,0,0,0
1625129029322,0,0,0,0,0,0,0
1625129029333,0,0,0,0,0,0,0
1625129029344,0,0,0,0,0,0,0
1625129029355,0,0,0,0,0,0,0
1625129029366,0,0,0,0,0,0,0
1625129029377,0,0,0,0,0,0,0
1625129029388,0,0,0,0,0,0,0
1625129029399,0,0,0,0,0,0,0
1625129029410,0,0,0,0,0,0,0
1625129029421,0,0,0,0,0,0,0
1625129029432,0,0,0,0,0,0,0
1625129029443,0,0,0,0,0,0,0
1625129029454,0,0,0,0,0,0,0
1625129029465,0,0,0,0,0,0,0
1625129029476,0,0,0,0,0,0,0
1625129029487,0,0,0,0,0,0,0
1625129029498,0,0,0,0,0,0,0
1625129029509,0,0,0,0,0,0,0
1625129029520,0,0,0,0,0,0,0
1625129029531,0,0,0,0,0,0,0
1625129029542,0,0,0,0,0,0,0
1625129029553,0,0,0,0,0,0,0
1625129029564,0,0,0,0,0,0,0
1625129029575,0,0,0,0,0,0,0
1625129029586,0,0,0,0,0,0,0
1625129029597,0,0,0,0,0,0,0
1625129029608,0,0,0,0,0,0,0
1625129029619,0,0,0,0,0,0,0
1625129029630,0,0,0,0,0,0,0
1625129029641,0,0,0,0,0,0,0
1625129029652,0,0,0,0,0,0,0
1625129029663,0,0,0,0,0,0,0
1625129029674,0,0,0,0,0,0,0
1625129029685,0,0,0,0,0,0,0
1625129029696,0,0,0,0,0,0,0
1625129029707,0,0,0,0,0,0,0
1625129029718,0,0,0,0,0,0,0
1625129029729,0,0,0,0,0,0,0
1625129029740,0,0,0,0,0,0,0
1625129029751,0,0,0,0,0,0,0
1625129029762,0,0,0,0,0,0,0
1625129029773,0,0,0,0,0,0,0
1625129029784,0,0,0,0,0,0,0
1625129029795,0,0,0,0,0,0,0
1625129029806,0,0,0,0,0,0,0
1625129029817,0,0,0,0,0,0,0
1625129029828,0,0,0,0,0,0,0
1625129029839,0,0,0,0,0,0,0
1625129029850,0,0,0,0,0,0,0
1625129029861,0,0,0,0,0,0,0
1625129029872,0,0,0,0,0,0,0
1625129029883,0,0,0,0,0,0,0
1625129029894,0,0,0,0,0,0,0
1625129029905,0,0,0,0,0,0,0
1625129029916,0,0,0,0,0,0,0
1625129029927,0,0,0,0,0,0,0
1625129029938,0,0,0,0,0,0,0
1625129029949,0,0,0,0,0,0,0
1625129029960,0,0,0,0,0,0,0
1625129029971,0,0,0,0,0,0,0
1625129029983,0,0,0,0,0,0,0
1625129029994,0,0,0,0,0,0,0
1625129030005,0,0,0,0,0,0,0
1625129030016,0,0,0,0,0,0,0
1625129030027,0,0,0,0,0,0,0
1625129030038,0,0,0,0,0,0,0
1625129030049,0,0,0,0,0,0,0
1625129030060,0,0,0,0,0,0,0
1625129030071,0,0,0,0,0,0,0
1625129030082,0,0,0,0,0,0,0
1625129030093,0,0,0,0,0,0,0
1625129030104,0,0,0,0,0,0,0
1625129030115,0,0,0,0,0,0,0
1625129030126,0,0,0,0,0,0,0
1625129030137,0,0,0,0,0,0,0
1625129030148,0,0,0,0,0,0,0
1625129030159,0,0,0,0,0,0,0
1625129030170,0,0,0,0,0,0,0
1625129030181,0,0,0,0,0,0,0
1625129030192,0,0,0,0,0,0,0
1625129030203,0,0,0,0,0,0,0
1625129030214,0,0,0,0,0,0,0
1625129030225,0,0,0,0,0,0,0
1625129030236,0,0,0,0,0,0,0
1625129030248,0,0,0,0,0,0,0
1625129030259,0,0,0,0,0,0,0
1625129030270,0,0,0,0,0,0,0
1625129030281,0,0,0,0,0,0,0
1625129030292,0,0,0,0,0,0,0
1625129030303,0,0,0,0,0,0,0
1625129030314,0,0,0,0,0,0,0
1625129030325,0,0,0,0,0,0,0
1625129030336,0,0,0,0,0,0,0
1625129030347,0,0,0,0,0,0,0
1625129030358,0,0,0,0,0,0,0
1625129030369,0,0,0,0,0,0,0
1625129030380,0,0,0,0,0,0,0
1625129030391,0,0,0,0,0,0,0
1625129030402,0,0,0,0,0,0,0
1625129030413,0,0,0,0,0,0,0
1625129030424,0,0,0,0,0,0,0
1625129030435,0,0,0,0,0,0,0
1625129030446,0,0,0,0,0,0,0
1625129030457,0,0,0,0,0,0,0
1625129030468,0,0,0,0,0,0,0
1625129030479,0,0,0,0,0,0,0
1625129030490,0,0,0,0,0,0,0
1625129030501,0,0,0,0,0,0,0
1625129030512,0,0,0,0,0,0,0
1625129030523,0,0,0,0,0,0,0
1625129030534,0,0,0,0,0,0,0
1625129030545,0,0,0,0,0,0,0
1625129030556,0,0,0,0,0,0,0
1625129030567,0,0,0,0,0,0,0
1625129030578,0,0,0,0,0,0,0
1625129030589,0,0,0,0,0,0,0
1625129030600,0,0,0,0,0,0,0
1625129030611,0,0,0,0,0,0,0
1625129030623,0,0,0,0,0,0,0
1625129030634,0,0,0,0,0,0,0
1625129030645,0,0,0,0,0,0,0
1625129030656,0,0,0,0,0,0,0
1625129030667,0,0,0,0,0,0,0
1625129030678,0,0,0,0,0,0,0
1625129030689,0,0,0,0,0,0,0
1625129030700,0,0,0,0,0,0,0
1625129030711,0,0,0,0,0,0,0
1625129030722,0,0,0,0,0,0,0
1625129030733,0,0,0,0,0,0,0
1625129030744,0,0,0,0,0,0,0
1625129030755,0,0,0,0,0,0,0
1625129030766,0,0,0,0,0,0,0
1625129030777,0,0,0,0,0,0,0
1625129030788,0,0,0,0,0,0,0
1625129030799,0,0,0,0,0,0,0
1625129030810,0,0,0,0,0,0,0
1625129030821,0,0,0,0,0,0,0
1625129030832,0,0,0,0,0,0,0
1625129030843,0,0,0,0,0,0,0
1625129030854,0,0,0,0,0,0,0
1625129030865,0,0,0,0,0,0,0
1625129030876,0,0,0,0,0,0,0
1625129030887,0,0,0,0,0,0,0
1625129030898,0,0,0,0,0,0,0
1625129030909,0,0,0,0,0,0,0
1625129030920,0,0,0,0,0,0,0
1625129030931,0,0,0,0,0,0,0
1625129030942,0,0,0,0,0,0,0
1625129030953,0,0,0,0,0,0,0
1625129030965,0,0,0,0,0,0,0
1625129030976,0,0,0,0,0,0,0
1625129030987,0,0,0,0,0,0,0
1625129030998,0,0,0,0,0,0,0
1625129031009,0,0,0,0,0,0,0
1625129031020,0,0,0,0,0,0,0
1625129031031,0,0,0,0,0,0,0
1625129031042,0,0,0,0,0,0,0
1625129031053,0,0,0,0,0,0,0
1625129031065,0,0,0,0,0,0,0
1625129031076,0,0,0,0,0,0,0
1625129031087,0,0,0,0,0,0,0
1625129031098,0,0,0,0,0,0,0
1625129031109,0,0,0,0,0,0,0
1625129031120,0,0,0,0,0,0,0
1625129031131,0,0,0,0,0,0,0
1625129031142,0,0,0,0,0,0,0
1625129031153,0,0,0,0,0,0,0
1625129031164,0,0,0,0,0,0,0
1625129031176,0,0,0,0,0,0,0
1625129031187,0,0,0,0,0,0,0
1625129031211,0,0,0,0,0,0,0
1625129031222,0,0,0,0,0,0,0
1625129031234,0,0,0,0,0,0,0
1625129031245,0,0,0,0,0,0,0
1625129031256,0,0,0,0,0,0,0
1625129031267,0,0,0,0,0,0,0
1625129031278,0,0,0,0,0,0,0
1625129031289,0,0,0,0,0,0,0
1625129031300,0,0,0,0,0,0,0
1625129031311,0,0,0,0,0,0,0
1625129031322,0,0,0,0,0,0,0
1625129031333,0,0,0,0,0,0,0
1625129031344,0,0,0,0,0,0,0
1625129031355,0,0,0,0,0,0,0
1625129031367,0,0,0,0,0,0,0
1625129031378,0,0,0,0,0,0,0
1625129031389,0,0,0,0,0,0,0
1625129031400,0,0,0,0,0,0,0
1625129031411,0,0,0,0,0,0,0
1625129031422,0,0,0,0,0,0,0
1625129031433,0,0,0,0,0,0,0
1625129031444,0,0,0,0,0,0,0
1625129031455,0,0,0,0,0,0,0
1625129031466,0,0,0,0,0,0,0
1625129031477,0,0,0,0,0,0,0
1625129031488,0,0,0,0,0,0,0
1625129031499,0,0,0,0,0,0,0
1625129031510,0,0,0,0,0,0,0
1625129031521,0,0,0,0,0,0,0
1625129031532,0,0,0,0,0,0,0
1625129031543,0,0,0,0,0,0,0
1625129031554,0,0,0,0,0,0,0
1625129031565,0,0,0,0,0,0,0
1625129031576,0,0,0,0,0,0,0
1625129031587,0,0,0,0,0,0,0
1625129031598,0,0,0,0,0,0,0
1625129031609,0,0,0,0,0,0,0
1625129031620,0,0,0,0,0,0,0
1625129031631,0,0,0,0,0,0,0
1625129031642,0,0,0,0,0,0,0
1625129031653,0,0,0,0,0,0,0
1625129031664,0,0,0,0,0,0,0
1625129031675,0,0,0,0,0,0,0
1625129031687,0,0,0,0,0,0,0
1625129031698,0,0,0,0,0,0,0
1625129031709,0,0,0,0,0,0,0
1625129031720,0,0,0,0,0,0,0
1625129031731,0,0,0,0,0,0,0
1625129031742,0,0,0,0,0,0,0
1625129031753,0,0,0,0,0,0,0
1625129031764,0,0,0,0,0,0,0
1625129031775,0,0,0,0,0,0,0
1625129031786,0,0,0,0,0,0,0
1625129031797,0,0,0,0,0,0,0
1625129031808,0,0,0,0,0,0,0
1625129031819,0,0,0,0,0,0,0
1625129031830,0,0,0,0,0,0,0
1625129031841,0,0,0,0,0,0,0
1625129031852,0,0,0,0,0,0,0
1625129031864,0,0,0,0,0,0,0
1625129031875,0,0,0,0,0,0,0
1625129031886,0,0,0,0,0,0,0
1625129031897,0,0,0,0,0,0,0
1625129031908,0,0,0,0,0,0,0
1625129031919,0,0,0,0,0,0,0
1625129031930,0,0,0,0,0,0,0
1625129031941,0,0,0,0,0,0,0
1625129031952,0,0,0,0,0,0,0
1625129031963,0,0,0,0,0,0,0
1625129031974,0,0,0,0,0,0,0
1625129031985,0,0,0,0,0,0,0
1625129031996,0,0,0,0,0,0,0
1625129032007,0,0,0,0,0,0,0
1625129032018,0,0,0,0,0,0,0
1625129032030,0,0,0,0,0,0,0
1625129032041,0,0,0,0,0,0,0
1625129032052,0,0,0,0,0,0,0
1625129032063,0,0,0,0,0,0,0
1625129032074,0,0,0,0,0,0,0
1625129032085,0,0,0,0,0,0,0
1625129032096,0,0,0,0,0,0,0
1625129032107,0,0,0,0,0,0,0
1625129032118,0,0,0,0,0,0,0
1625129032129,0,0,0,0,0,0,0
1625129032140,0,0,0,0,0,0,0
1625129032151,0,0,0,0,0,0,0
1625129032162,0,0,0,0,0,0,0
1625129032173,0,0,0,0,0,0,0
1625129032184,0,0,0,0,0,0,0
1625129032195,0,0,0,0,0,0,0
1625129032206,0,0,0,0,0,0,0
1625129032217,0,0,0,0,0,0,0
1625129032228,0,0,0,0,0,0,0
1625129032239,0,0,0,0,0,0,0
1625129032250,0,0,0,0,0,0,0
1625129032261,0,0,0,0,0,0,0
1625129032272,0,0,0,0,0,0,0
1625129032283,0,0,0,0,0,0,0
1625129032294,0,0,0,0,0,0,0
1625129032305,0,0,0,0,0,0,0
1625129032316,0,0,0,0,0,0,0
1625129032327,0,0,0,0,0,0,0
1625129032338,0,0,0,0,0,0,0
1625129032349,0,0,0,0,0,0,0
1625129032360,0,0,0,0,0,0,0
1625129032371,0,0,0,0,0,0,0
1625129032382,0,0,0,0,0,0,0
1625129032393,0,0,0,0,0,0,0
1625129032404,0,0,0,0,0,0,0
1625129032415,0,0,0,0,0,0,0
1625129032426,0,0,0,0,0,0,0
1625129032437,0,0,0,0,0,0,0
1625129032449,0,0,0,0,0,0,0
1625129032460,0,0,0,0,0,0,0
1625129032471,0,0,0,0,0,0,0
1625129032482,0,0,0,0,0,0,0
1625129032493,0,0,0,0,0,0,0
1625129032504,0,0,0,0,0,0,0
1625129032514,0,0,0,0,0,0,0
1625129032525,0,0,0,0,0,0,0
1625129032537,0,0,0,0,0,0,0
1625129032548,0,0,0,0,0,0,0
1625129032559,0,0,0,0,0,0,0
1625129032570,0,0,0,0,0,0,0
1625129032581,0,0,0,0,0,0,0
1625129032592,0,0,0,0,0,0,0
1625129032603,0,0,0,0,0,0,0
1625129032614,0,0,0,0,0,0,0
1625129032625,0,0,0,0,0,0,0
1625129032636,0,0,0,0,0,0,0
1625129032647,0,0,0,0,0,0,0
1625129032658,0,0,0,0,0,0,0
1625129032669,0,0,0,0,0,0,0
1625129032680,0,0,0,0,0,0,0
1625129032691,0,0,0,0,0,0,0
1625129032702,0,0,0,0,0,0,0
1625129032713,0,0,0,0,0,0,0
1625129032724,0,0,0,0,0,0,0
1625129032735,0,0,0,0,0,0,0
1625129032746,0,0,0,0,0,0,0
1625129032757,0,0,0,0,0,0,0
1625129032768,0,0,0,0,0,0,0
1625129032779,0,0,0,0,0,0,0
1625129032790,0,0,0,0,0,0,0
1625129032801,0,0,0,0,0,0,0
1625129032812,0,0,0,0,0,0,0
1625129032824,0,0,0,0,0,0,0
1625129032835,0,0,0,0,0,0,0
1625129032845,0,0,0,0,0,0,0
1625129032856,0,0,0,0,0,0,0
1625129032868,0,0,0,0,0,0,0
1625129032878,0,0,0,0,0,0,0
1625129032889,0,0,0,0,0,0,0
1625129032900,0,0,0,0,0,0,0
1625129032912,0,0,0,0,0,0,0
1625129032923,0,0,0,0,0,0,0
1625129032934,0,0,0,0,0,0,0
1625129032945,0,0,0,0,0,0,0
1625129032956,0,0,0,0,0,0,0
1625129032967,0,0,0,0,0,0,0
1625129032978,0,0,0,0,0,0,0
1625129032989,0,0,0,0,0,0,0
1625129033000,0,0,0,0,0,0,0
1625129033011,0,0,0,0,0,0,0
1625129033022,0,0,0,0,0,0,0
1625129033033,0,0,0,0,0,0,0
1625129033044,0,0,0,0,0,0,0
1625129033055,0,0,0,0,0,0,0
1625129033066,0,0,0,0,0,0,0
1625129033077,0,0,0,0,0,0,0
1625129033088,0,0,0,0,0,0,0
1625129033099,0,0,0,0,0,0,0
1625129033110,0,0,0,0,0,0,0
1625129033121,0,0,0,0,0,0,0
1625129033132,0,0,0,0,0,0,0
1625129033143,0,0,0,0,0,0,0
1625129033154,0,0,0,0,0,0,0
1625129033165,0,0,0,0,0,0,0
1625129033176,0,0,0,0,0,0,0
1625129033187,0,0,0,0,0,0,0
1625129033198,0,0,0,0,0,0,0
1625129033209,0,0,0,0,0,0,0
1625129033220,0,0,0,0,0,0,0
1625129033231,0,0,0,0,0,0,0
1625129033242,0,0,0,0,0,0,0
1625129033253,0,0,0,0,0,0,0
1625129033264,0,0,0,0,0,0,0
1625129033275,0,0,0,0,0,0,0
1625129033286,0,0,0,0,0,0,0
1625129033297,0,0,0,0,0,0,0
1625129033308,0,0,0,0,0,0,0
1625129033319,0,0,0,0,0,0,0
1625129033330,0,0,0,0,0,0,0
1625129033341,0,0,0,0,0,0,0
1625129033352,0,0,0,0,0,0,0
1625129033363,0,0,0,0,0,0,0
1625129033374,0,0,0,0,0,0,0
1625129033385,0,0,0,0,0,0,0
1625129033396,0,0,0,0,0,0,0
1625129033407,0,0,0,0,0,0,0
1625129033418,0,0,0,0,0,0,0
1625129033429,0,0,0,0,0,0,0
1625129033440,0,0,0,0,0,0,0
1625129033451,0,0,0,0,0,0,0
1625129033462,0,0,0,0,0,0,0
1625129033473,0,0,0,0,0,0,0
1625129033483,0,0,0,0,0,0,0
1625129033494,0,0,0,0,0,0,0
1625129033505,0,0,0,0,0,0,0
1625129033516,0,0,0,0,0,0,0
1625129033527,0,0,0,0,0,0,0
1625129033538,0,0,0,0,0,0,0
1625129033549,0,0,0,0,0,0,0
1625129033560,0,0,0,0,0,0,0
1625129033571,0,0,0,0,0,0,0
1625129033582,0,0,0,0,0,0,0
1625129033593,0,0,0,0,0,0,0
1625129033604,0,0,0,0,0,0,0
1625129033615,0,0,0,0,0,0,0
1625129033626,0,0,0,0,0,0,0
1625129033637,0,0,0,0,0,0,0
1625129033648,0,0,0,0,0,0,0
1625129033659,0,0,0,0,0,0,0
1625129033670,0,0,0,0,0,0,0
1625129033681,0,0,0,0,0,0,0
1625129033692,0,0,0,0,0,0,0
1625129033703,0,0,0,0,0,0,0
1625129033714,0,0,0,0,0,0,0
1625129033725,0,0,0,0,0,0,0
1625129033736,0,0,0,0,0,0,0
1625129033747,0,0,0,0,0,0,0
1625129033757,0,0,0,0,0,0,0
1625129033768,0,0,0,0,0,0,0
1625129033779,0,0,0,0,0,0,0
1625129033790,0,0,0,0,0,0,0
1625129033801,0,0,0,0,0,0,0
1625129033812,0,0,0,0,0,0,0
1625129033823,0,0,0,0,0,0,0
1625129033834,0,0,0,0,0,0,0
1625129033845,0,0,0,0,0,0,0
1625129033856,0,0,0,0,0,0,0
1625129033867,0,0,0,0,0,0,0
1625129033878,0,0,0,0,0,0,0
1625129033889,0,0,0,0,0,0,0
1625129033900,0,0,0,0,0,0,0
1625129033911,0,0,0,0,0,0,0
1625129033922,0,0,0,0,0,0,0
1625129033933,0,0,0,0,0,0,0
1625129033944,0,0,0,0,0,0,0
1625129033955,0,0,0,0,0,0,0
1625129033966,0,0,0,0,0,0,0
1625129033977,0,0,0,0,0,0,0
1625129033987,0,0,0,0,0,0,0
1625129033998,0,0,0,0,0,0,0
1625129034009,0,0,0,0,0,0,0
1625129034020,0,0,0,0,0,0,0
1625129034031,0,0,0,0,0,0,0
1625129034042,0,0,0,0,0,0,0
1625129034053,0,0,0,0,0,0,0
1625129034064,0,0,0,0,0,0,0
1625129034075,0,0,0,0,0,0,0
1625129034086,0,0,0,0,0,0,0
1625129034097,0,0,0,0,0,0,0
1625129034108,0,0,0,0,0,0,0
1625129034119,0,0,0,0,0,0,0
1625129034130,0,0,0,0,0,0,0
1625129034141,0,0,0,0,0,0,0
1625129034152,0,0,0,0,0,0,0
1625129034163,0,0,0,0,0,0,0
1625129034174,0,0,0,0,0,0,0
1625129034185,0,0,0,0,0,0,0
1625129034196,0,0,0,0,0,0,0
1625129034207,0,0,0,0,0,0,0
1625129034218,0,0,0,0,0,0,0
1625129034228,0,0,0,0,0,0,0
1625129034239,0,0,0,0,0,0,0
1625129034250,0,0,0,0,0,0,0
1625129034261,0,0,0,0,0,0,0
1625129034272,0,0,0,0,0,0,0
1625129034283,0,0,0,0,0,0,0
1625129034294,0,0,0,0,0,0,0
1625129034305,0,0,0,0,0,0,0
1625129034316,0,0,0,0,0,0,0
1625129034327,0,0,0,0,0,0,0
1625129034338,0,0,0,0,0,0,0
1625129034349,0,0,0,0,0,0,0
1625129034360,0,0,0,0,0,0,0
1625129034371,0,0,0,0,0,0,0
1625129034382,0,0,0,0,0,0,0
1625129034393,0,0,0,0,0,0,0
1625129034404,0,0,0,0,0,0,0
1625129034415,0,0,0,0,0,0,0
1625129034426,0,0,0,0,0,0,0
1625129034436,0,0,0,0,0,0,0
1625129034447,0,0,0,0,0,0,0
1625129034458,0,0,0,0,0,0,0
1625129034469,0,0,0,0,0,0,0
1625129034480,0,0,0,0,0,0,0
1625129034491,0,0,0,0,0,0,0
1625129034502,0,0,0,0,0,0,0
1625129034513,0,0,0,0,0,0,0
1625129034524,0,0,0,0,0,0,0
1625129034535,0,0,0,0,0,0,0
1625129034546,0,0,0,0,0,0,0
1625129034557,0,0,0,0,0,0,0
